source_path,bytes,git_mode,git_blob,kind,collection,canonical_owner,incubation_home,canonical_home,disposition,merge_group,trust_class,sensitivity,confidence,duplicate_of,duplicate_action,flags,migration_state,provenance_state,exit_criteria,destination_evidence,deletion_approved_by,deletion_approved_at,notes
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_1f9bc_svg.pdf,11168,100644,49861b0c63faa4be79c80ac25ac754ac1b88122f,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_1f9bc_svg.pdf,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_1f9bc_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_1f9bc_svg.svg,12065,100644,bb022093a3d005696e7aa622f4c6eed97d5d168a,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_1f9bc_svg.svg,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_1f9bc_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_1f9bd_200d_27a1_svg.pdf,13907,100644,044628c879df8416ae02915950c9581d803f6944,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_1f9bd_200d_27a1_svg.pdf,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_1f9bd_200d_27a1_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_1f9bd_200d_27a1_svg.svg,13120,100644,00c2f9c455d8a92eb135224c595dcaeaf866f2d9,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_1f9bd_200d_27a1_svg.svg,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_1f9bd_200d_27a1_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_1f9bd_svg.pdf,13714,100644,c6bb4cc90b71cc81377c0e52648b591f878d40f9,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_1f9bd_svg.pdf,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_1f9bd_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_1f9bd_svg.svg,12809,100644,edfd2f66cc4f8330c3eb622a94e4339b284a646a,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_1f9bd_svg.svg,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_1f9bd_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2695_svg.pdf,10163,100644,69b5e98a615c499772fab8866f0d8377a8dd91d3,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2695_svg.pdf,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2695_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2695_svg.svg,8282,100644,3ef019a8625d833a576f3d273d6d8bc5cb5b232a,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2695_svg.svg,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2695_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2696_svg.pdf,12816,100644,311ff6c5845e3707e7e548303556114969f63b52,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2696_svg.pdf,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2696_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2696_svg.svg,12659,100644,b7dfdfc49c224f8f63ace56d7852a696fa4d265d,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2696_svg.svg,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2696_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2708_svg.pdf,12839,100644,d91c2b8980b62ea8a40f6dd04dc5c41d5b2d4de6,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2708_svg.pdf,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2708_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2708_svg.svg,11185,100644,16bf49e2152b7197b7a6a0a2aaa9f8bf8a347627,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2708_svg.svg,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2708_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3fb_svg.pdf,9067,100644,93238efa6dbdc43c4f4fd1378ba7e4a5f2731dc9,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3fb_svg.pdf,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3fb_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3fb_svg.svg,9312,100644,a5beb60807139918bae177703474d6380e91ecff,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3fb_svg.svg,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3fb_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3fc_svg.pdf,9063,100644,6200f9d4d3ca345d0942176a55456e2c55ffacf7,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3fc_svg.pdf,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3fc_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3fc_svg.svg,9312,100644,3af540e49870c58e386937c164a83cc75e1bbca3,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3fc_svg.svg,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3fc_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3fd_svg.pdf,9075,100644,df51eb37b989e2f930ccc82e153329fc2d064e70,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3fd_svg.pdf,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3fd_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3fd_svg.svg,9312,100644,3443fc40229060016a9dae2d50130d6b71216ce5,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3fd_svg.svg,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3fd_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3fe_svg.pdf,9071,100644,f6c5bc02929e268f7547609e756fa6264f063e8a,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3fe_svg.pdf,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3fe_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3fe_svg.svg,9312,100644,d77d0f74e809a533ecd8b106f31c189fa573e31c,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3fe_svg.svg,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3fe_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3ff_svg.pdf,8870,100644,94ea6a79a8942029fe7709fcee6a84cc74f8e507,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3ff_svg.pdf,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3ff_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3ff_svg.svg,9312,100644,42b8e642f42c8b3f083d143d4b70116c5b3949b2,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3ff_svg.svg,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2764_200d_1f468_1f3ff_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3fb_svg.pdf,8897,100644,4e9828f70093fd3aeb69ea87397478f84d69d117,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3fb_svg.pdf,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3fb_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3fb_svg.svg,8985,100644,68652d09b36a6577eea7c973155effbeda3bead7,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3fb_svg.svg,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3fb_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3fc_svg.pdf,8895,100644,c4eb8304acaf6239eeaf3465b1411c948acd206f,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3fc_svg.pdf,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3fc_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3fc_svg.svg,8985,100644,38d2fe66038d787342f0b6786a48394d6b13a303,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3fc_svg.svg,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3fc_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3fd_svg.pdf,8916,100644,35cecc3a4443533b85f105d04e1974b8c23b721a,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3fd_svg.pdf,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3fd_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3fd_svg.svg,8985,100644,7aff3f3de69d1e50f161a0b9f242124ad8f8c245,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3fd_svg.svg,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3fd_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3fe_svg.pdf,8905,100644,d56af5da6e7a07b60ebd67e61c7ffa01c7038518,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3fe_svg.pdf,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3fe_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3fe_svg.svg,8985,100644,c0b1850b630b2ee5df12313db29e577d029c444e,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3fe_svg.svg,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3fe_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3ff_svg.pdf,8673,100644,7d47764744881c6031a69d2bf6cc8c9eb63b9d68,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3ff_svg.pdf,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3ff_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3ff_svg.svg,8985,100644,7487f45998f3e7347f6a107bf8abf111766c3f35,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3ff_svg.svg,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2764_200d_1f469_1f3ff_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2764_200d_1f48b_200d_1f468_1f3fb_svg.pdf,9110,100644,f70655931aeb4d99198f9aace383af79cace4783,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2764_200d_1f48b_200d_1f468_1f3fb_svg.pdf,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2764_200d_1f48b_200d_1f468_1f3fb_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2764_200d_1f48b_200d_1f468_1f3fb_svg.svg,8700,100644,219028a32e59a0955784f94187b8e546fe8d8fe4,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2764_200d_1f48b_200d_1f468_1f3fb_svg.svg,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2764_200d_1f48b_200d_1f468_1f3fb_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f469_1f3ff_200d_2764_200d_1f48b_200d_1f468_1f3fc_svg.pdf,9121,100644,23daec08099934e28581b7a98a1a1a7878e2e209,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f469_1f3ff_200d_2764_200d_1f48b_200d_1f468_1f3fc_svg.pdf,renderflow/.cache/emoji-precache/noto_1f469_1f3ff_200d_2764_200d_1f48b_200d_1f468_1f3fc_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
